kiosk_id,location_name,date,samples_dispensed,restock_qty,foot_traffic_index,is_promo,temp_f,precip_in,zip,city,state,inventory_on_hand,dow,month,week_of_year,rolling_7d,rolling_28d,lag_1d,lag_7d
26354,Newark - Walmart,2025-04-05,54,0,3.77,False,49.0,0.1,07102,Newark,New Jersey,210,5,4,14,38.9,28.6,57.0,0.0
26354,Newark - Walmart,2025-04-06,96,0,2.27,False,49.6,0.13,07102,Newark,New Jersey,114,6,4,14,52.6,32.1,54.0,0.0
26354,Newark - Walmart,2025-04-07,64,0,2.9,False,42.6,0.33,07102,Newark,New Jersey,50,0,4,15,61.7,34.4,96.0,0.0
26354,Newark - Walmart,2025-04-08,57,277,1.64,False,39.9,0.0,07102,Newark,New Jersey,270,1,4,15,63.9,34.1,64.0,42.0
26354,Newark - Walmart,2025-04-09,35,0,3.98,False,37.9,0.0,07102,Newark,New Jersey,235,2,4,15,59.1,31.5,57.0,68.0
26354,Newark - Walmart,2025-04-10,60,0,4.48,False,41.3,0.04,07102,Newark,New Jersey,175,3,4,15,60.4,31.9,35.0,51.0
26354,Newark - Walmart,2025-04-11,50,0,3.59,False,42.1,0.44,07102,Newark,New Jersey,125,4,4,15,59.4,32.1,60.0,57.0
26354,Newark - Walmart,2025-04-12,111,0,3.74,True,38.5,0.78,07102,Newark,New Jersey,14,5,4,15,67.6,36.1,50.0,54.0
26354,Newark - Walmart,2025-04-13,14,0,2.13,False,47.7,0.0,07102,Newark,New Jersey,0,6,4,15,55.9,36.6,111.0,96.0
26354,Newark - Walmart,2025-04-14,0,0,1.76,False,51.3,0.0,07102,Newark,New Jersey,0,0,4,16,46.7,36.6,14.0,64.0
26354,Newark - Walmart,2025-04-15,0,0,3.59,True,55.9,0.02,07102,Newark,New Jersey,0,1,4,16,38.6,34.0,0.0,57.0
26354,Newark - Walmart,2025-04-16,0,0,3.53,False,45.5,0.0,07102,Newark,New Jersey,0,2,4,16,33.6,32.1,0.0,35.0
26354,Newark - Walmart,2025-04-17,0,0,3.06,False,48.7,0.0,07102,Newark,New Jersey,0,3,4,16,25.0,30.0,0.0,60.0
26354,Newark - Walmart,2025-04-18,0,0,4.29,True,54.9,0.0,07102,Newark,New Jersey,0,4,4,16,17.9,27.6,0.0,50.0
26354,Newark - Walmart,2025-04-19,95,232,2.39,False,69.2,0.0,07102,Newark,New Jersey,137,5,4,16,15.6,30.5,0.0,111.0
26354,Newark - Walmart,2025-04-20,115,0,2.58,True,60.8,0.0,07102,Newark,New Jersey,22,6,4,16,30.0,34.6,95.0,14.0
26354,Newark - Walmart,2025-04-21,22,0,2.28,False,51.0,0.01,07102,Newark,New Jersey,0,0,4,17,33.1,35.4,115.0,0.0
26354,Newark - Walmart,2025-04-22,71,247,1.56,False,65.3,0.01,07102,Newark,New Jersey,176,1,4,17,43.3,37.9,22.0,0.0
26354,Newark - Walmart,2025-04-23,78,0,4.3,True,64.1,0.0,07102,Newark,New Jersey,98,2,4,17,54.4,40.7,71.0,0.0
26354,Newark - Walmart,2025-04-24,58,0,3.81,False,68.0,0.0,07102,Newark,New Jersey,40,3,4,17,62.7,42.8,78.0,0.0
26354,Newark - Walmart,2025-04-25,40,0,3.36,True,67.7,0.0,07102,Newark,New Jersey,0,4,4,17,68.4,44.2,58.0,0.0
26354,Newark - Walmart,2025-04-26,0,0,4.46,False,64.8,0.82,07102,Newark,New Jersey,0,5,4,17,54.9,44.2,40.0,95.0
26354,Newark - Walmart,2025-04-27,0,0,2.82,False,52.9,0.0,07102,Newark,New Jersey,0,6,4,17,38.4,44.2,0.0,115.0
26354,Newark - Walmart,2025-04-28,0,0,3.58,False,61.0,0.0,07102,Newark,New Jersey,0,0,4,18,35.3,44.2,0.0,22.0
26354,Newark - Walmart,2025-04-29,81,239,2.19,True,66.5,0.0,07102,Newark,New Jersey,158,1,4,18,36.7,45.6,0.0,71.0
26354,Newark - Walmart,2025-04-30,47,0,3.78,False,68.3,0.0,07102,Newark,New Jersey,111,2,4,18,32.3,44.9,81.0,78.0
26354,Newark - Walmart,2025-05-01,77,0,2.19,False,59.8,0.0,07102,Newark,New Jersey,34,3,5,18,35.0,45.8,47.0,58.0
26354,Newark - Walmart,2025-05-02,34,0,3.13,False,71.5,0.0,07102,Newark,New Jersey,0,4,5,18,34.1,45.0,77.0,40.0
26354,Newark - Walmart,2025-05-03,0,0,4.31,False,72.2,0.28,07102,Newark,New Jersey,0,5,5,18,34.1,43.0,34.0,0.0
26354,Newark - Walmart,2025-05-04,0,0,3.39,True,64.0,0.54,07102,Newark,New Jersey,0,6,5,18,34.1,39.6,0.0,0.0
26354,Newark - Walmart,2025-05-05,0,0,2.79,False,60.8,0.39,07102,Newark,New Jersey,0,0,5,19,34.1,37.3,0.0,0.0
26354,Newark - Walmart,2025-05-06,33,227,3.89,False,61.1,1.09,07102,Newark,New Jersey,194,1,5,19,27.3,36.5,0.0,81.0
26354,Newark - Walmart,2025-05-07,73,0,1.72,False,63.8,0.0,07102,Newark,New Jersey,121,2,5,19,31.0,37.8,33.0,47.0
26354,Newark - Walmart,2025-05-08,61,0,4.08,False,64.7,0.14,07102,Newark,New Jersey,60,3,5,19,28.7,37.9,73.0,77.0
26354,Newark - Walmart,2025-05-09,60,0,1.94,True,56.7,0.55,07102,Newark,New Jersey,0,4,5,19,32.4,38.2,61.0,34.0
26354,Newark - Walmart,2025-05-10,0,0,2.98,False,59.1,0.0,07102,Newark,New Jersey,0,5,5,19,32.4,34.2,60.0,0.0
26354,Newark - Walmart,2025-05-11,0,0,4.47,False,64.6,0.0,07102,Newark,New Jersey,0,6,5,19,32.4,33.8,0.0,0.0
26354,Newark - Walmart,2025-05-12,0,0,3.41,False,62.5,0.0,07102,Newark,New Jersey,0,0,5,20,32.4,33.8,0.0,0.0
26354,Newark - Walmart,2025-05-13,45,239,3.35,False,63.4,0.16,07102,Newark,New Jersey,194,1,5,20,34.1,35.4,0.0,33.0
26354,Newark - Walmart,2025-05-14,40,0,3.48,False,60.9,0.73,07102,Newark,New Jersey,154,2,5,20,29.4,36.8,45.0,73.0
26354,Newark - Walmart,2025-05-15,69,0,2.86,False,64.8,0.09,07102,Newark,New Jersey,85,3,5,20,30.6,39.2,40.0,61.0
26354,Newark - Walmart,2025-05-16,51,0,2.24,False,65.1,0.04,07102,Newark,New Jersey,34,4,5,20,29.3,41.1,69.0,60.0
26354,Newark - Walmart,2025-05-17,34,0,3.01,False,71.6,0.17,07102,Newark,New Jersey,0,5,5,20,34.1,38.9,51.0,0.0
26354,Newark - Walmart,2025-05-18,0,0,3.96,False,66.2,0.0,07102,Newark,New Jersey,0,6,5,20,34.1,34.8,34.0,0.0
26354,Newark - Walmart,2025-05-19,0,0,1.74,False,60.7,0.0,07102,Newark,New Jersey,0,0,5,21,34.1,34.0,0.0,0.0
26354,Newark - Walmart,2025-05-20,0,0,2.89,False,57.2,0.0,07102,Newark,New Jersey,0,1,5,21,27.7,31.5,0.0,45.0
26354,Newark - Walmart,2025-05-21,53,255,2.78,False,54.1,0.16,07102,Newark,New Jersey,202,2,5,21,29.6,30.6,0.0,40.0
26354,Newark - Walmart,2025-05-22,45,0,3.29,False,50.6,0.87,07102,Newark,New Jersey,157,3,5,21,26.1,30.1,53.0,69.0
26354,Newark - Walmart,2025-05-23,47,0,2.65,False,53.3,0.13,07102,Newark,New Jersey,110,4,5,21,25.6,30.4,45.0,51.0
26354,Newark - Walmart,2025-05-24,105,0,2.54,False,55.3,0.01,07102,Newark,New Jersey,5,5,5,21,35.7,34.1,47.0,34.0
26354,Newark - Walmart,2025-05-25,5,0,3.48,False,58.5,0.0,07102,Newark,New Jersey,0,6,5,21,36.4,34.3,105.0,0.0
26354,Newark - Walmart,2025-05-26,0,0,3.28,False,61.6,0.0,07102,Newark,New Jersey,0,0,5,22,36.4,34.3,5.0,0.0
26354,Newark - Walmart,2025-05-27,73,266,2.27,False,65.1,0.0,07102,Newark,New Jersey,193,1,5,22,46.9,34.0,0.0,0.0
26354,Newark - Walmart,2025-05-28,77,0,2.21,True,59.4,0.57,07102,Newark,New Jersey,116,2,5,22,50.3,35.1,73.0,53.0
26354,Newark - Walmart,2025-05-29,67,273,3.51,True,62.5,0.11,07102,Newark,New Jersey,322,3,5,22,53.4,34.7,77.0,45.0
26354,Newark - Walmart,2025-05-30,59,0,2.64,False,66.5,0.15,07102,Newark,New Jersey,263,4,5,22,55.1,35.6,67.0,47.0
26354,Newark - Walmart,2025-05-31,63,0,4.53,False,60.6,0.82,07102,Newark,New Jersey,200,5,5,22,49.1,37.9,59.0,105.0
26354,Newark - Walmart,2025-06-01,84,0,2.17,False,57.7,0.0,07102,Newark,New Jersey,116,6,6,22,60.4,40.9,63.0,5.0
26354,Newark - Walmart,2025-06-02,45,0,1.87,False,61.4,0.0,07102,Newark,New Jersey,71,0,6,23,66.9,42.5,84.0,0.0
26354,Newark - Walmart,2025-06-03,64,0,3.56,False,67.0,0.0,07102,Newark,New Jersey,7,1,6,23,65.6,43.6,45.0,73.0
26354,Newark - Walmart,2025-06-04,7,0,2.47,False,73.3,0.0,07102,Newark,New Jersey,0,2,6,23,55.6,41.2,64.0,77.0
26354,Newark - Walmart,2025-06-05,0,0,3.5,True,81.2,0.0,07102,Newark,New Jersey,0,3,6,23,46.0,39.0,7.0,67.0
26354,Newark - Walmart,2025-06-06,66,248,4.32,False,80.1,0.05,07102,Newark,New Jersey,182,4,6,23,47.0,39.2,0.0,59.0
26354,Newark - Walmart,2025-06-07,102,0,4.89,False,74.6,0.15,07102,Newark,New Jersey,80,5,6,23,52.6,42.9,66.0,63.0
26354,Newark - Walmart,2025-06-08,80,0,2.05,False,67.8,0.19,07102,Newark,New Jersey,0,6,6,23,52.0,45.8,102.0,84.0
26354,Newark - Walmart,2025-06-09,0,0,4.29,False,64.4,0.21,07102,Newark,New Jersey,0,0,6,24,45.6,45.8,80.0,45.0
26354,Newark - Walmart,2025-06-10,0,0,4.32,False,68.7,0.56,07102,Newark,New Jersey,0,1,6,24,36.4,44.1,0.0,64.0
26354,Newark - Walmart,2025-06-11,0,0,4.5,True,74.1,0.0,07102,Newark,New Jersey,0,2,6,24,35.4,42.7,0.0,7.0
26354,Newark - Walmart,2025-06-12,0,0,3.85,False,79.4,0.02,07102,Newark,New Jersey,0,3,6,24,35.4,40.2,0.0,0.0
26354,Newark - Walmart,2025-06-13,0,0,3.5,False,75.2,0.0,07102,Newark,New Jersey,0,4,6,24,26.0,38.4,0.0,66.0
26354,Newark - Walmart,2025-06-14,0,0,4.45,True,65.2,0.24,07102,Newark,New Jersey,0,5,6,24,11.4,37.2,0.0,102.0
26354,Newark - Walmart,2025-06-15,0,0,2.71,False,62.2,0.16,07102,Newark,New Jersey,0,6,6,24,0.0,37.2,0.0,80.0
26354,Newark - Walmart,2025-06-16,0,0,3.31,False,64.0,0.26,07102,Newark,New Jersey,0,0,6,25,0.0,37.2,0.0,0.0
26354,Newark - Walmart,2025-06-17,85,245,4.35,False,66.0,0.13,07102,Newark,New Jersey,160,1,6,25,12.1,40.2,0.0,0.0
26354,Newark - Walmart,2025-06-18,77,0,2.64,False,71.7,0.41,07102,Newark,New Jersey,83,2,6,25,23.1,41.1,85.0,0.0
26354,Newark - Walmart,2025-06-19,83,0,3.94,False,78.0,0.21,07102,Newark,New Jersey,0,3,6,25,35.0,42.5,77.0,0.0
26354,Newark - Walmart,2025-06-20,0,0,2.09,True,74.7,0.0,07102,Newark,New Jersey,0,4,6,25,35.0,40.8,83.0,0.0
26354,Newark - Walmart,2025-06-21,0,0,3.44,False,80.0,0.0,07102,Newark,New Jersey,0,5,6,25,35.0,37.0,0.0,0.0
26354,Newark - Walmart,2025-06-22,66,249,2.85,False,83.5,0.01,07102,Newark,New Jersey,183,6,6,25,44.4,39.2,0.0,0.0
26354,Newark - Walmart,2025-06-23,81,0,2.7,False,91.0,0.0,07102,Newark,New Jersey,102,0,6,26,56.0,42.1,66.0,0.0
26354,Newark - Walmart,2025-06-24,92,275,2.04,False,93.5,0.0,07102,Newark,New Jersey,285,1,6,26,57.0,42.8,81.0,85.0
26354,Newark - Walmart,2025-06-25,136,0,2.77,True,91.0,0.02,07102,Newark,New Jersey,149,2,6,26,65.4,44.9,92.0,77.0
26354,Newark - Walmart,2025-06-26,62,0,3.3,False,78.2,0.01,07102,Newark,New Jersey,87,3,6,26,62.4,44.7,136.0,83.0
26354,Newark - Walmart,2025-06-27,59,0,2.02,False,68.2,0.05,07102,Newark,New Jersey,28,4,6,26,70.9,44.7,62.0,0.0
26354,Newark - Walmart,2025-06-28,28,0,2.71,False,74.7,0.04,07102,Newark,New Jersey,0,5,6,26,74.9,43.5,59.0,0.0
26354,Newark - Walmart,2025-06-29,0,0,3.87,False,81.8,0.0,07102,Newark,New Jersey,0,6,6,26,65.4,40.5,28.0,66.0
26354,Newark - Walmart,2025-06-30,0,0,4.11,False,82.5,0.04,07102,Newark,New Jersey,0,0,6,27,53.9,38.9,0.0,81.0
26354,Newark - Walmart,2025-07-01,89,233,3.32,False,80.0,0.26,07102,Newark,New Jersey,144,1,7,27,53.4,39.8,0.0,92.0
26354,Newark - Walmart,2025-07-02,58,0,3.28,False,77.6,0.09,07102,Newark,New Jersey,86,2,7,27,42.3,41.6,89.0,136.0
26354,Newark - Walmart,2025-07-03,86,0,3.67,True,77.9,0.02,07102,Newark,New Jersey,0,3,7,27,45.7,44.6,58.0,62.0
26354,Newark - Walmart,2025-07-04,0,0,3.67,False,73.4,0.0,07102,Newark,New Jersey,0,4,7,27,37.3,42.3,86.0,59.0
26354,Newark - Walmart,2025-07-05,0,0,2.97,False,76.9,0.0,07102,Newark,New Jersey,0,5,7,27,33.3,38.6,0.0,28.0
26354,Newark - Walmart,2025-07-06,0,0,4.5,False,81.6,0.0,07102,Newark,New Jersey,0,6,7,27,33.3,35.8,0.0,0.0
26354,Newark - Walmart,2025-07-07,0,0,3.1,False,80.8,0.17,07102,Newark,New Jersey,0,0,7,28,33.3,35.8,0.0,0.0
26354,Newark - Walmart,2025-07-08,41,277,1.66,False,81.5,0.58,07102,Newark,New Jersey,236,1,7,28,26.4,37.2,0.0,89.0
26354,Newark - Walmart,2025-07-09,89,0,4.38,False,80.7,0.07,07102,Newark,New Jersey,147,2,7,28,30.9,40.4,41.0,58.0
26354,Newark - Walmart,2025-07-10,50,0,2.73,False,76.0,0.52,07102,Newark,New Jersey,97,3,7,28,25.7,42.2,89.0,86.0
26354,Newark - Walmart,2025-07-11,94,0,1.56,False,77.1,0.03,07102,Newark,New Jersey,3,4,7,28,39.1,45.6,50.0,0.0
26354,Newark - Walmart,2025-07-12,3,0,3.87,True,77.8,0.0,07102,Newark,New Jersey,0,5,7,28,39.6,45.7,94.0,0.0
26354,Newark - Walmart,2025-07-13,0,0,2.35,False,77.7,0.02,07102,Newark,New Jersey,0,6,7,28,39.6,45.7,3.0,0.0
26354,Newark - Walmart,2025-07-14,0,0,2.54,False,78.4,0.67,07102,Newark,New Jersey,0,0,7,29,39.6,45.7,0.0,0.0
26354,Newark - Walmart,2025-07-15,0,0,3.3,False,78.1,0.07,07102,Newark,New Jersey,0,1,7,29,33.7,42.6,0.0,41.0
26354,Newark - Walmart,2025-07-16,67,243,4.48,False,80.1,0.09,07102,Newark,New Jersey,176,2,7,29,30.6,42.3,0.0,89.0
26354,Newark - Walmart,2025-07-17,112,0,3.66,True,82.6,0.03,07102,Newark,New Jersey,64,3,7,29,39.4,43.3,67.0,50.0
26354,Newark - Walmart,2025-07-18,61,0,2.71,False,79.2,0.0,07102,Newark,New Jersey,3,4,7,29,34.7,45.5,112.0,94.0
26354,Newark - Walmart,2025-07-19,3,0,2.4,False,76.7,0.01,07102,Newark,New Jersey,0,5,7,29,34.7,45.6,61.0,3.0
26354,Newark - Walmart,2025-07-20,0,0,4.29,False,81.2,0.1,07102,Newark,New Jersey,0,6,7,29,34.7,43.2,3.0,0.0
26354,Newark - Walmart,2025-07-21,0,0,1.7,True,79.3,0.0,07102,Newark,New Jersey,0,0,7,30,34.7,40.4,0.0,0.0
26354,Newark - Walmart,2025-07-22,62,279,4.4,False,74.4,0.0,07102,Newark,New Jersey,217,1,7,30,43.6,39.3,0.0,0.0
26354,Newark - Walmart,2025-07-23,65,0,1.5,True,75.4,0.0,07102,Newark,New Jersey,152,2,7,30,43.3,36.8,62.0,67.0
26354,Newark - Walmart,2025-07-24,84,250,1.68,False,80.0,0.0,07102,Newark,New Jersey,318,3,7,30,39.3,37.5,65.0,112.0
26354,Newark - Walmart,2025-07-25,66,0,4.45,False,84.2,0.19,07102,Newark,New Jersey,252,4,7,30,40.0,37.8,84.0,61.0
26354,Newark - Walmart,2025-07-26,85,0,2.8,False,79.2,0.0,07102,Newark,New Jersey,167,5,7,30,51.7,39.8,66.0,3.0
26354,Newark - Walmart,2025-07-27,88,0,2.66,False,77.0,0.31,07102,Newark,New Jersey,79,6,7,30,64.3,43.0,85.0,0.0
26354,Newark - Walmart,2025-07-28,79,0,4.16,False,84.9,0.0,07102,Newark,New Jersey,0,0,7,31,75.6,45.8,88.0,0.0
26354,Newark - Walmart,2025-07-29,53,221,3.7,False,89.5,0.0,07102,Newark,New Jersey,168,1,7,31,74.3,44.5,79.0,62.0
26354,Newark - Walmart,2025-07-30,93,0,2.76,False,87.9,0.03,07102,Newark,New Jersey,75,2,7,31,78.3,45.8,53.0,65.0
26354,Newark - Walmart,2025-07-31,48,0,2.47,False,78.7,0.65,07102,Newark,New Jersey,27,3,7,31,73.1,44.4,93.0,84.0
26354,Newark - Walmart,2025-08-01,92,274,1.69,True,67.9,0.07,07102,Newark,New Jersey,209,4,8,31,76.9,47.7,48.0,66.0
26354,Newark - Walmart,2025-08-02,87,0,4.59,False,70.4,0.0,07102,Newark,New Jersey,122,5,8,31,77.1,50.8,92.0,85.0
26354,Newark - Walmart,2025-08-03,115,0,3.18,False,72.2,0.0,07102,Newark,New Jersey,7,6,8,31,81.0,54.9,87.0,88.0
26354,Newark - Walmart,2025-08-04,7,0,3.48,False,76.3,0.0,07102,Newark,New Jersey,0,0,8,32,70.7,55.1,115.0,79.0
26354,Newark - Walmart,2025-08-05,88,253,2.34,False,76.6,0.0,07102,Newark,New Jersey,165,1,8,32,75.7,56.8,7.0,53.0
26354,Newark - Walmart,2025-08-06,53,0,4.19,False,74.1,0.02,07102,Newark,New Jersey,112,2,8,32,70.0,55.5,88.0,93.0
26354,Newark - Walmart,2025-08-07,75,0,3.06,False,73.0,0.0,07102,Newark,New Jersey,37,3,8,32,73.9,56.4,53.0,48.0
26354,Newark - Walmart,2025-08-08,37,0,1.61,False,72.4,0.0,07102,Newark,New Jersey,0,4,8,32,66.0,54.4,75.0,92.0
26354,Newark - Walmart,2025-08-09,89,234,2.11,False,74.1,0.0,07102,Newark,New Jersey,145,5,8,32,66.3,57.5,37.0,87.0
26354,Newark - Walmart,2025-08-10,84,0,2.56,False,78.3,0.0,07102,Newark,New Jersey,61,6,8,32,61.9,60.5,89.0,115.0
26354,Newark - Walmart,2025-08-11,61,0,3.99,True,79.2,0.0,07102,Newark,New Jersey,0,0,8,33,69.6,62.6,84.0,7.0
26354,Newark - Walmart,2025-08-12,54,269,3.81,False,80.1,0.0,07102,Newark,New Jersey,215,1,8,33,64.7,64.6,61.0,88.0
26354,Newark - Walmart,2025-08-13,55,0,1.86,False,81.1,0.12,07102,Newark,New Jersey,160,2,8,33,65.0,64.1,54.0,53.0
26354,Newark - Walmart,2025-08-14,67,0,3.9,False,79.3,0.04,07102,Newark,New Jersey,93,3,8,33,63.9,62.5,55.0,75.0
26354,Newark - Walmart,2025-08-15,66,0,3.25,False,79.4,0.0,07102,Newark,New Jersey,27,4,8,33,68.0,62.7,67.0,37.0
26354,Newark - Walmart,2025-08-16,27,0,3.8,True,77.8,0.06,07102,Newark,New Jersey,0,5,8,33,59.1,63.6,66.0,89.0
26354,Newark - Walmart,2025-08-17,95,240,2.82,False,80.3,0.11,07102,Newark,New Jersey,145,6,8,33,60.7,67.0,27.0,84.0
26354,Newark - Walmart,2025-08-18,99,0,3.51,False,69.7,0.0,07102,Newark,New Jersey,46,0,8,34,66.1,70.5,95.0,61.0
26354,Newark - Walmart,2025-08-19,46,0,4.26,False,69.2,0.0,07102,Newark,New Jersey,0,1,8,34,65.0,69.9,99.0,54.0
26354,Newark - Walmart,2025-08-20,0,0,2.04,True,67.3,0.13,07102,Newark,New Jersey,0,2,8,34,57.1,67.6,46.0,55.0
26354,Newark - Walmart,2025-08-21,0,0,4.31,True,64.7,0.0,07102,Newark,New Jersey,0,3,8,34,47.6,64.6,0.0,67.0
26354,Newark - Walmart,2025-08-22,0,0,2.97,False,70.0,0.0,07102,Newark,New Jersey,0,4,8,34,38.1,62.2,0.0,66.0
26354,Newark - Walmart,2025-08-23,0,0,3.53,False,72.1,0.0,07102,Newark,New Jersey,0,5,8,34,34.3,59.2,0.0,27.0
26354,Newark - Walmart,2025-08-24,0,0,2.48,False,71.7,0.0,07102,Newark,New Jersey,0,6,8,34,20.7,56.1,0.0,95.0
26354,Newark - Walmart,2025-08-25,0,0,4.14,False,76.2,0.0,07102,Newark,New Jersey,0,0,8,35,6.6,53.2,0.0,99.0
26354,Newark - Walmart,2025-08-26,76,246,3.17,False,72.2,0.0,07102,Newark,New Jersey,170,1,8,35,10.9,54.1,0.0,46.0
26354,Newark - Walmart,2025-08-27,47,0,2.57,False,68.6,0.0,07102,Newark,New Jersey,123,2,8,35,17.6,52.4,76.0,0.0
26354,Newark - Walmart,2025-08-28,60,0,3.74,False,70.1,0.01,07102,Newark,New Jersey,63,3,8,35,26.1,52.9,47.0,0.0
26354,Newark - Walmart,2025-08-29,63,0,2.48,True,71.3,0.01,07102,Newark,New Jersey,0,4,8,35,35.1,51.8,60.0,0.0
26354,Newark - Walmart,2025-08-30,0,0,3.99,True,67.5,0.0,07102,Newark,New Jersey,0,5,8,35,35.1,48.7,63.0,0.0
26354,Newark - Walmart,2025-08-31,0,0,3.16,False,69.6,0.0,07102,Newark,New Jersey,0,6,8,35,35.1,44.6,0.0,0.0
26354,Newark - Walmart,2025-09-01,0,0,3.24,False,70.9,0.0,07102,Newark,New Jersey,0,0,9,36,35.1,44.4,0.0,0.0
26354,Newark - Walmart,2025-09-02,71,249,3.3,False,70.0,0.0,07102,Newark,New Jersey,178,1,9,36,34.4,43.8,0.0,76.0
26354,Newark - Walmart,2025-09-03,81,0,2.13,False,69.1,0.0,07102,Newark,New Jersey,97,2,9,36,39.3,44.8,71.0,47.0
26354,Newark - Walmart,2025-09-04,71,0,1.87,False,69.8,0.26,07102,Newark,New Jersey,26,3,9,36,40.9,44.6,81.0,60.0
26354,Newark - Walmart,2025-09-05,26,0,3.71,False,74.4,0.17,07102,Newark,New Jersey,0,4,9,36,35.6,44.2,71.0,63.0
26354,Newark - Walmart,2025-09-06,0,0,3.91,False,74.3,0.88,07102,Newark,New Jersey,0,5,9,36,35.6,41.0,26.0,0.0
26354,Newark - Walmart,2025-09-07,0,0,4.85,False,65.2,0.69,07102,Newark,New Jersey,0,6,9,36,35.6,38.0,0.0,0.0
26354,Newark - Walmart,2025-09-08,0,0,1.58,True,63.9,0.0,07102,Newark,New Jersey,0,0,9,37,35.6,35.9,0.0,0.0
26354,Newark - Walmart,2025-09-09,50,248,2.28,False,63.8,0.0,07102,Newark,New Jersey,198,1,9,37,32.6,35.7,0.0,71.0
26354,Newark - Walmart,2025-09-10,76,258,2.94,False,63.7,0.11,07102,Newark,New Jersey,380,2,9,37,31.9,36.5,50.0,81.0
26354,Newark - Walmart,2025-09-11,82,0,2.99,False,69.7,0.0,07102,Newark,New Jersey,298,3,9,37,33.4,37.0,76.0,71.0
26354,Newark - Walmart,2025-09-12,45,0,1.67,False,69.6,0.0,07102,Newark,New Jersey,253,4,9,37,36.1,36.2,82.0,26.0
26354,Newark - Walmart,2025-09-13,70,0,2.17,False,69.4,0.0,07102,Newark,New Jersey,183,5,9,37,46.1,37.8,45.0,0.0
26354,Newark - Walmart,2025-09-14,100,0,4.92,False,72.4,0.01,07102,Newark,New Jersey,83,6,9,37,60.4,38.0,70.0,0.0
26354,Newark - Walmart,2025-09-15,61,0,2.96,True,72.3,0.0,07102,Newark,New Jersey,22,0,9,38,69.1,36.6,100.0,0.0
26354,Newark - Walmart,2025-09-16,22,0,3.1,False,68.9,0.0,07102,Newark,New Jersey,0,1,9,38,65.1,35.8,61.0,50.0
26354,Newark - Walmart,2025-09-17,0,0,4.39,False,66.6,0.14,07102,Newark,New Jersey,0,2,9,38,54.3,35.8,22.0,76.0
26354,Newark - Walmart,2025-09-18,0,0,2.76,False,72.3,0.0,07102,Newark,New Jersey,0,3,9,38,42.6,35.8,0.0,82.0
26354,Newark - Walmart,2025-09-19,0,0,2.51,False,73.7,0.0,07102,Newark,New Jersey,0,4,9,38,36.1,35.8,0.0,45.0
26354,Newark - Walmart,2025-09-20,0,0,2.34,False,66.4,0.0,07102,Newark,New Jersey,0,5,9,38,26.1,35.8,0.0,70.0
26354,Newark - Walmart,2025-09-21,0,0,2.34,False,63.5,0.0,07102,Newark,New Jersey,0,6,9,38,11.9,35.8,0.0,100.0
26354,Newark - Walmart,2025-09-22,0,0,3.62,False,64.0,0.0,07102,Newark,New Jersey,0,0,9,39,3.1,35.8,0.0,61.0
26354,Newark - Walmart,2025-09-23,0,0,1.92,False,72.6,0.28,07102,Newark,New Jersey,0,1,9,39,0.0,33.0,0.0,22.0
26354,Newark - Walmart,2025-09-24,0,0,2.89,False,70.8,0.22,07102,Newark,New Jersey,0,2,9,39,0.0,31.4,0.0,0.0
26354,Newark - Walmart,2025-09-25,0,0,3.92,False,71.1,1.82,07102,Newark,New Jersey,0,3,9,39,0.0,29.2,0.0,0.0
26354,Newark - Walmart,2025-09-26,0,0,2.28,False,72.0,0.0,07102,Newark,New Jersey,0,4,9,39,0.0,27.0,0.0,0.0
26354,Newark - Walmart,2025-09-27,0,0,4.64,False,69.7,0.0,07102,Newark,New Jersey,0,5,9,39,0.0,27.0,0.0,0.0
26354,Newark - Walmart,2025-09-28,0,0,4.32,True,72.6,0.01,07102,Newark,New Jersey,0,6,9,39,0.0,27.0,0.0,0.0
26354,Newark - Walmart,2025-09-29,0,0,1.82,False,69.5,0.0,07102,Newark,New Jersey,0,0,9,40,0.0,27.0,0.0,0.0
26354,Newark - Walmart,2025-09-30,66,227,2.82,False,69.2,0.0,07102,Newark,New Jersey,161,1,9,40,9.4,26.8,0.0,0.0
26354,Newark - Walmart,2025-10-01,44,0,2.69,False,61.4,0.0,07102,Newark,New Jersey,117,2,10,40,15.7,25.5,66.0,0.0
26354,Newark - Walmart,2025-10-02,51,0,3.17,False,58.0,0.0,07102,Newark,New Jersey,66,3,10,40,23.0,24.8,44.0,0.0
26354,Newark - Walmart,2025-10-03,66,0,3.02,False,60.7,0.0,07102,Newark,New Jersey,0,4,10,40,32.4,26.2,51.0,0.0
26354,Newark - Walmart,2025-10-04,0,0,3.96,False,67.8,0.0,07102,Newark,New Jersey,0,5,10,40,32.4,26.2,66.0,0.0
26354,Newark - Walmart,2025-10-05,0,0,4.22,False,71.0,0.0,07102,Newark,New Jersey,0,6,10,40,32.4,26.2,0.0,0.0
26354,Newark - Walmart,2025-10-06,0,0,3.68,False,68.9,0.0,07102,Newark,New Jersey,0,0,10,41,32.4,26.2,0.0,0.0
26354,Newark - Walmart,2025-10-07,0,0,3.08,False,71.3,0.0,07102,Newark,New Jersey,0,1,10,41,23.0,24.4,0.0,66.0
26354,Newark - Walmart,2025-10-08,0,0,4.42,False,66.1,0.34,07102,Newark,New Jersey,0,2,10,41,16.7,21.7,0.0,44.0
